k_u,k_v,cosine
205,219,0.14382540122314885
24,219,0.2141071935427216
39,219,0.15717521558175251
8,19,0.03041233144263205
2,16,0.09179496888439562
2,3,0.0392239206017495
4,20,0.006237432342461963
4,8,0.2608840742436992
7,30,0.03414204173698992
4,35,0.015167487663572784
2,3,0.05244381625717641
47,155,0.17149479112847923
5,7,0.14527712214902866
5,1204,0.07164020887066688
65,293,0.0405352189597624
3,15,0.035728981141481236
4,28,0.03968632474585483
28,30,0.1517913068262171
44,185,0.1321802404860402
3,2774,0.12341257615016445
5,42,0.019965887514676886
2,28,0.09787486382654798
25,47,0.08803871851740744
2,13,0.17333170447900836
11,12,0.16694652061367504
12,24,0.1574193054330294
12,19,0.0654963203138586
22,137,0.11526873715568461
7,18,0.03115345015970092
2,3,0.0
15,48,0.1874540572566677
11,157,0.06544550914016964
15,157,0.17333987692536898
2,89,0.06728399547460878
5,17,0.20062948064455538
4,9,0.22437748852585745
5,11,0.0
2,16,0.13289376866224534
7,46,0.06140030695702562
2,68,0.01603749186894515
8,9,0.09150345581518557
61,827,0.14870739015921317
71,827,0.09977328927125062
182,827,0.1826978513996596
21,35,0.25015419950627715
2,30,0.06172913594877519
2,6,0.028181413011588403
41,337,0.11851602201800976
3,5,0.07026751115848252
14,24,0.06068783353813252
6,14,0.04888666022408731
3,10,0.046209896174566695
55,316,0.19811567648878162
17,70,0.028206226838392558
19,31,0.002161922279699621
3,32,0.08064712393702807
12,30,0.01415059351587488
10,276,0.0
9,13,0.10199414882448718
5,534,0.021035745553668488
12,163,0.11716499032287375
5,8742,0.25386180367677247
6,43,0.10869254229299688
13,523,0.12701071872812325
4,13,0.1929065989655333
2,11,0.09257152908661472
25,30,0.27156285715676864
30,62,0.10430716813351486
44,28914,0.028268576117305638
26,27,0.19790281933786058
3,15,0.059368571707171504
9,27,0.04502661062294933
2,58,0.01505593456812004
10,2407,0.01662655214014734
3,46,0.13843515730137357
22,7463,0.07960927868346429
4,12,0.04624746223867565
8,41,0.18999437605464695
48,84,0.13077252341053736
2,19,0.04316749360585694
8,9,0.18799936322993233
2,9,0.1274634607306178
71,87,0.03242858622649121
6,87,0.1492285352675805
24,87,0.225927502588482
5,569,0.101064277557073
4,35,0.04777830771662871
4,346,0.07519998994371282
4,38,0.07706453053900368
13,14,0.21499360634956044
3,4,0.017458454298899185
7,2020,0.1610181382557786
3,15,0.10749182493507237
4,5,0.045494148233402296
5,14,0.007143174682101079
6,13,0.044203657855318434
55,199,0.0955020807233622
4,10,0.043186676447068306
2,21,0.16299615401900228
5,21,0.12727433491000045
9,71,0.062160550012155966
2,11,0.06240520037553916
23,34,0.24142986113143192
2,7,0.04627650411976762
9,79,0.03966897602103827
12,68,0.13718268060873684
6,92,0.04672916959183213
2,92,0.02318899932978917
205,1101,0.18794246288644614
146,205,0.20492288046231
14,205,0.15385726439830874
205,281,0.0986932247296361
232,389,0.11794570914112104
55,389,0.19297339457559418
8,389,0.05236335887015277
64,389,0.06839913608680862
9,5196,0.20026830972109716
9,9,0.09871821572372393
42,254,0.01970024627677102
2,254,0.004171154039377852
10,11,0.14253431377600917
5,41,0.030432069164618766
8,10,0.09071753860332796
2,8,0.08276993743825309
25,38,0.14150074957928355
5,15,0.0635854434463795
2,5,0.03465614364995477
25,108,0.19649356598880863
5,6,0.10581484954522327
3,33,0.047591784500871134
7,33,0.015003198496727821
192,447,0.052704219007364855
12,192,0.014408150585458588
10,21,0.0375288275827228
3,3,0.004708502038695783
13,23,0.2804282125902452
3,23,0.17146481104777977
22,43,0.045040503346651065
39,43,0.10813246159821846
11,14,0.15220847582025132
2,2,0.032772365007754926
4,55,0.22037570522692385
23,59,0.1332262357107193
4,4,0.02794629149846446
6,111,0.14814352453707005
89,111,0.10537731815094917
5,671,0.12589187549985667
2,47,0.09337224104682945
3,53,0.01508585665835646
71,73,0.1895613845014642
9,28,0.019091434336164205
2,6,0.11245734756203168
16,4920,0.07102610309058185
5,9,0.026415432639082866
47,128,0.08814017592660779
3,4,0.007533460090035826
7,13,0.18043402231323968
44,147,0.17275158357459425
5,11,0.030658192779737484
9,125,0.07567632354509776
3,20,0.16762995689046986
2,8,0.1248622868201846
2,4,0.07237925463140993
12,63,0.22656527453476438
4,10,0.04994126572017397
2,12,0.10748593074007236
10,34,0.05302818190507627
11,43,0.17343712076181267
22,65,0.19004981058672826
7,43,0.09332023888302203
3,43,0.04225050011397059
3,12,0.026727649827920513
2,343,0.012655511385992255
11,141,0.01141624184964752
24,906,0.056586940550933794
4,9,0.10828914493678361
2,10,0.17920769076140058
2,14,0.19890613812770114
44,1913,0.04617745213862262
2,18,0.0037778991503974154
7,35,0.2313429762364056
12,72,0.18204181590808927
3,5,0.029227694394410298
3,14,0.12141867218746086
29,85,0.2564157677196086
3,27,0.12133842827436359
264,417,0.10533854442293936
6,14,0.0407301717233481
3,22,0.11111276636134695
3,15,0.09833075670018379
4,7,0.18997778854244035
13,56,0.07516565580634077
14,1311,0.10382953772537798
30,1311,0.024537724271267238
16,1311,0.12985190631237437
143,1311,0.059875765701796015
2,5,0.06254409536380728
23,49,0.30310740057288
25,142,0.08697943960976832
16,667,0.032853592837593884
11,667,0.08711259612094921
11,667,0.1050962160287361
2,667,0.11625636794197984
35,667,0.162098503467917
42,442,0.11177530908486305
5,42,0.037167284217880785
11,42,0.08822790377953924
7,13,0.07628453409873756
13,91,0.2139387484930601
2,6,0.03234207192727554
3,3,0.1673594854554763
11,15950,0.09425829649856232
2,70,0.009318807629816272
2,14,0.17545806644079054
6,1782,0.10403236218875245
6,8,0.13627622021611088
3,4,0.018299407935893207
4,5,0.13429159444457123
2,8,0.05471851897088453
2,9,0.020915113051541662
8,32,0.1355186458685767
2,10,0.021812655599673117
9,11,0.1790721717064092
115,432,0.07751171461692151
48,125,0.03807367024676573
23,41,0.09272045677858676
16,40,0.17612376359514648
2,6,0.05255361430305407
3,31,0.11162466291978729
2,68,0.03696737087663005
11,25,0.11859452333977097
3,4,0.05787052641545459
4,33,0.04603412191109004
24,61,0.16891356847356717
2,61,0.030741326287264534
32,61,0.07415660585318999
52,1554,0.09343274928545528
4,5,0.16790636301984174
7,21,0.07568597810652543
5,18,0.042756747381767046
10,18,0.1100025145831894
22,23,0.19115694807230582
32,37,0.15585589141742537
3,6,0.199208127301866
2,9,0.1120145185317738
9,61,0.21688298639130843
2,4,0.025702206997320134
52,323,0.12143581056189234
37,52,0.15532028927819472
4,12,0.02209770616900528
2,4,0.08587042604735895
2,4,0.06839818197745323
48,73,0.12559223346836604
17,22,0.23097511858069567
18,5821,0.21886371434463553
25,28,0.10043944215064007
4,5,0.022419929128527336
39,85,0.10774888968839727
3,409,0.12322059935808807
8,8,0.16660056401746742
2,6,0.02164696014117263
3,120,0.11579469204326771
21,76,0.2294512897333913
23,76,0.14545055259245324
26,36,0.14125370684290348
41,205,0.018392593632931893
5,11,0.017703537222692772
13,139,0.19852165977767106
4,6,0.12210242076696781
8,18,0.03096663585021227
17,47,0.2586143413493487
36,47,0.14312642844658952
9,80,0.07176446868329203
15,17,0.1785512846949262
4,15,0.017452660969607885
4,13,0.12440718613459273
10,81,0.02657956389453034
11,18,0.1372038201815689
9,11,0.06164680717475856
7,1681,0.0
13,1681,0.05014006675546878
6,51,0.06391979346546722
5,359,0.19701297391152206
33,36,0.24911956904685528
2,9,0.06049968049193729
2,7,0.08822762978849914
9,29,0.0925785936078192
9,370,0.20419239928612087
7,9,0.06122665203507752
5,6,0.11014216037304853
3,5,0.063384821401056
19,42,0.22627155847535946
6,76,0.16202328462343854
6,12,0.0643285127974071
7,264,0.1043436760015409
6,1570,0.1248983182299644
4,9,0.11781451755591671
4,8,0.08755170117137522
12,16,0.14337661943191346
100,162,0.10761414781278371
14,22,0.08549237312045894
3,3,0.019511361628510422
6,2014,0.009797843329886325
7,35,0.03432291324972562
8,46,0.03923033869747271
2,4,0.09875294004322337
13,24,0.2758036118682792
2,4427,0.12607291295702558
3,4427,0.05231543408175253
205,4427,0.15827053046637043
97,441,0.10576546947828441
5,6,0.018654774685956277
11,166,0.051020939211481015
9,166,0.1103549392304197
7,677,0.11981922202738171
7,43,0.16891702656604163
43,43,0.12698512501764048
56,76,0.05977566729808815
2,2,0.0
2,13,0.009142688561293405
5,13,0.02524280064574204
7,19,0.03589303799495453
3,13,0.02245802261758117
44,921,0.15318953842806232
82,481,0.03358702203763536
41,54,0.23092521480047992
57,258,0.27977191283849506
20,25,0.13970686329530974
5,106,0.06526602347971935
2,7,0.32267024746489964
9,29,0.09169656688175393
2,8,0.16006962652599477
3,30,0.154120797120467
2,3814,0.08658458943994884
7,10,0.048439587654106185
2,10,0.1013988287027358
8,17,0.12885483719342714
2,4,0.020614854104060207
2,5,0.10574487742867146
19,86,0.01601325656497659
33,58,0.04529742637816413
3,17,0.03903435997520175
74,234,0.19429328959214687
9,74,0.10085861637675039
9,18,0.2317573207721224
116,149,0.13935518945350064
10,16,0.14072446980276926
2,19,0.0649384903117355
175,406,0.18657252814260977
37,47,0.10076819265790592
2,43,0.04246284690793822
220,744,0.22266149224843323
4,220,0.0918424156964178
60,220,0.21514296818924736
2,7,0.05633971446692789
31,259,0.039136397936504384
8,24,0.033974813717243806
12,24,0.08167160017622327
2,3,0.011315150020062356
2,4,0.04847931094547092
4,8,0.12946733070915492
23,28,0.2207523035363337
17,26,0.13765937532770647
12,40,0.01086711541270297
8,12,0.15419766720177802
14,30,0.08454344415307233
3,34,0.16068956443405966
20,672,0.14767663940339368
4,25,0.05452330400677427
36,117,0.03293985177451475
2,22,0.07306410638500466
7,8,0.06306253759315185
6,7,0.050027167656244896
6,13,0.1028100622894571
6,6,0.04333229789713965
38,65,0.09258905784471219
42,65,0.14010657565145163
29,44,0.15666197893351885
3,44,0.06435825478329577
9,29,0.1760736582237084
5,20,0.08444986012374316
25,139,0.15316750844545207
2,13,0.03280578255844712
13,22,0.12113189428972015
18,41,0.025812267580173628
85,88,0.11309391670347219
3,88,0.05433193654301362
3,13,0.22573134344471554
2,8,0.04020589354946807
2,10241,0.11614363814722575
2,4,0.10042482434115645
3,38,0.06896100161423677
22,494,0.2733397246250023
5,12,0.0181118750470002
56,90,0.2344257788810996
3,48,0.04828715355934119
3,8,0.10614948807971887
10,16,0.06392493010797767
2,6,0.06676808118704744
6,107,0.08301567335985482
5,23,0.03915328462687733
72,135,0.08096879866447516
4,6,0.09753515443696524
2,3,0.25332549183137687
3,6,0.059399180792133986
3,16,0.11009895287078389
26,27,0.10235707988840564
3,723,0.1739920202755042
4,723,0.1775068208866413
4,723,0.19183796089582844
11,723,0.20611400416514014
69,141,0.24605097329633313
6,408,0.18721890259643445
29,30,0.028687610720983622
4,9,0.17991704569743314
2,10,0.05775846656475232
2,22,0.22243339031667553
4,11,0.0032133795393090364
18,605,0.1383992679943824
5,54,0.0678662269944326
2,34,0.055191616490659824
31,42,0.10151287304306594
8,509,0.08637793788218033
3,17,0.028259909421906034
7,199,0.19469550622298487
5,199,0.1592129488119272
6,82,0.006765518311931438
6,11,0.07187817180833202
7,107,0.07864773000283938
4,28,0.05659882732166659
7,10,0.05021775061903069
10,770,0.20320399302202918
4,20,0.32735446284116887
20,25,0.029633196860725634
3,18,0.04831133700711498
6,18,0.20763754897898087
9,25,0.1905983115112658
3,9,0.05415304876268157
2,8,0.06046141163374337
52,68,0.13454720044759239
2,6,0.0981850204636717
4,20,0.05272930609127044
3,12,0.06505602881417596
9,36,0.07404877166845023
3,5,0.13153900979727556
48,323,0.13625318510585838
93,174,0.23221996706006884
14,32,0.026072223958807098
14,670,0.17610446405080998
15,89,0.20362297718609626
22,89,0.0932227905139243
89,252,0.195375396136308
8,8,0.1405905650496179
5,154,0.05214624055799654
6,23,0.028956016916998464
8,53,0.2541798414787364
4,5,0.04010128306095418
29,506,0.24408905337610987
14,1219,0.14850221818481366
5,10,0.17880085633419437
3,4,0.06399685519969174
103,233,0.007762044756943756
28,43,0.1273873618361354
9,25,0.13194267361606818
24,57,0.06558789441788203
18,24,0.0882332383738354
24,34,0.03510078574432778
14,24,0.07274022015433738
9,714,0.11966243788771092
2,9,0.03598440980269615
2,13,0.1183234571741166
6,2248,0.053527408224413736
5,7,0.19204892358730738
4,20,0.00258367086819555
2,20,0.0
2,20,0.0
2,12,0.15239686834667057
2,31,0.22410081143578636
46,57,0.008210669676928743
9,91,0.18009711978040033
23,1275,0.0339567152016488
3,8,0.03095781864044565
5,9,0.04697366970508836
5,15,0.07540109730356878
4,5,0.06916746367284639
13,3507,0.08929206697149228
3,290,0.08724711416954369
2,17,0.03924120083906717
4,797,0.012716489197257244
20,21,0.10546915117089814
4,32,0.14322473950739517
35,533,0.0653351838361936
7,533,0.1176961368434011
3,4,0.1544838867698255
18,23,0.1232018639403007
11,30,0.030114399673281833
4,7,0.053634107914874975
4,25,0.12266994196104423
6,14,0.1112429093179385
7,8,0.2795742510724729
22,124,0.22904917703713232
12,23,0.13096061211057747
4,26,0.08635280637848848
6,10,0.022646723014828615
5,8,0.07105571238787761
2,2,0.04186120641824225
2,36,0.028720128164086495
47,112,0.19334106766673081
3,4,0.06293301086923636
4,116,0.08574013756741868
20,24,0.04739730490687421
20,49,0.06888505211001839
3,2969,0.06196720114667937
17,2969,0.03672251388787222
30,2969,0.01573501534801402
13,90,0.10966836616043227
7,90,0.0935016726607859
8,8,0.09948476470901756
2,8,0.017967808653099108
2,11,0.034792606582552565
8,21,0.08297757164859532
14,97,0.08559269994734298
10,97,0.16095581420414473
6,14,0.09551481943179618
8,365,0.10727226083146923
22,22,0.11444653098557768
26,34,0.16779433480319533
12,147,0.0991310822106316
5,7,0.03909873142456047
10,12,0.08183119262647648
3,39,0.19237650208636375
10,30,0.2413662577841488
2,155,0.07997889320927687
41,59,0.08929355573063079
35,41,0.049280501039503995
14,20,0.13029688381191484
4,494,0.10358160140974627
47,494,0.19799927239270487
38,49,0.016488790759754193
49,77,0.11399422661440567
3,9,0.11839106530382393
10,72,0.14921548025899317
15,60,0.047682206269358915
9,24,0.09295742573123658
19,169,0.027433342416522094
16,241,0.1559135649758478
4,7,0.15096160673427947
35,54,0.14204606745559445
24,51021,0.16961295659412506
16,21,0.1452535124938394
43,3287,0.0471419897175828
5,5,0.0886299889694612
4,7,0.056841276462896224
7,12,0.2754205891528291
15,18,0.06704298968504949
9,82,0.1329979555509995
2,47,0.20545283348323923
16,61,0.24635231180471368
37,7867,0.08834865804344869
5,325,0.06320566429612594
5,325,0.05945749616970381
12,325,0.09260841381052898
64,378,0.045497695561457795
10,119,0.08097599144192288
9,30,0.24840038411255866
8,29,0.2243759451971833
4,9,0.15133949800494184
3,35,0.07686920178557098
27,35,0.08822653959119953
4,6,0.1775389918415567
4,161,0.049909346799228434
3,33,0.13633039835531266
4,64,0.07287912531117156
5,24,0.06239982770547421
4,84,0.14194238355738586
2,7,0.04518188776562586
6,14,0.17504108435050647
9,31,0.029822952547324314
27,51,0.13803493353739005
15,198,0.14964298995059933
4,6,0.13667208282996868
31,255,0.15860773060601216
31,206,0.15134697897374294
31,2428,0.1801822307421354
7,34,0.042082480850993455
19,34,0.20771485688017952
17,17,0.09132675606360045
3,6,0.05967811336109845
4,469,0.07750742998059894
15,17,0.03204836023046621
8,337,0.12652849807540334
3,24,0.049990261768298794
7,24,0.05352902094266282
9,21,0.06377007049868322
6,11,0.06806410978925537
15,946,0.14639305003500236
10,92,0.017920086740869392
36,92,0.09848289882376977
2,4,0.0960733143630789
8,5193,0.22234565215953933
14,319,0.048108183129065375
3,16,0.10226937572085334
4,5,0.07043310655841925
3,16,0.0360290426891599
5,9,0.035539931545781236
9,21,0.13257918892620235
2,31,0.1287053574214243
4,33,0.10435193139732635
7,33,0.036023985829736
9,33,0.04415350773806937
16,18,0.1096640161465583
42,155,0.1548923892129756
2,105,0.02368523420781959
4,8,0.07845220695890494
54,1936,0.14862511408553325
4,1936,0.15350195205421335
7,154,0.14372951918560156
35,154,0.24194983827956143
3,38,0.1936470820392031
2,3,0.11814198351044466
47,99,0.17557044464358873
7,92,0.21486150863669412
3,5,0.06372384492271256
4,12,0.0810011705552135
11,18,0.2917965068536492
4,9,0.0257580786992666
36,295,0.19566274720994442
5,36,0.0761240981671103
10,11,0.1654893321325572
28,99,0.08545349803928276
10,16,0.05357838369821859
5,8,0.04097553786854273
9,10,0.10982309292015967
9,269,0.2302154044273657
3,19,0.08913207222838238
2,114,0.024903700064394258
2,3,0.08097619112505791
64,381,0.19367357046378852
2,17,0.2074766923904054
5,219,0.14610715324219348
2,94,0.038807131554315366
3,12,0.14111818042265806
2,16,0.05953557278137512
3,7,0.03947029828245634
3,13,0.044240928423696056
3,6,0.08140136693772242
10,26,0.1989893333329691
2,292,0.01983631348492063
2,6,0.024753274785691566
4,49,0.03621708377830502
61,306,0.16032727372194305
64,306,0.12321393163864139
3,205,0.1397437430008068
2,13,0.07126202651114885
11,20,0.17236503292620514
8,8,0.014723853625787011
3,24,0.10632948713120774
19,33,0.18623187838184657
14,28,0.1699626374980664
12,14,0.04451361953773902
4,8,0.029378747635781084
48,120,0.16875306845927376
45,120,0.28694564559448393
3,37,0.011321561692317177
44,53,0.1347679290464306
7,64,0.09992414430877142
22,4712,0.04789222967723884
7,13,0.1410722181404736
13,38,0.1238592090579048
2,18,0.06211806158440286
19,34,0.032443188432307916
34,109,0.049978997811560906
105,751,0.12638951115428232
3,14,0.11068014929830926
16,52,0.26255971822609014
7,8,0.10545631928837387
2,10,0.03613359344802108
2,4,0.1235876974585977
12,103,0.015873125443850368
2,164,0.051109032895346206
26,140,0.16658243611160167
4,15,0.027428027148269238
2,17,0.046181939261750043
6,17,0.1254304444750933
6,16,0.042798674878167575
4,5,0.18615260308555837
13,122,0.19679316175807327
3,59,0.04366349220521204
10,57,0.04219868519764592
16,40,0.021716852663367654
4,14,0.18221152511848737
41,142,0.20612600510911208
42,86,0.1449920721611636
6,86,0.13691792756751078
116,1870,0.22462284129051013
4,10,0.16890269986579254
28,29,0.08297740457975482
